语音通话整体满意度,网络覆盖与信号强度,语音通话清晰度,语音通话稳定性,是否遇到过网络问题,居民小区,办公室,高校,商业街,地铁,农村,高铁,其他，请注明,手机没有信号,有信号无法拨通,通话过程中突然中断,通话中有杂音、听不清、断断续续,串线,通话过程中一方听不见,其他，请注明.1,脱网次数,mos质差次数,未接通掉话次数,是否投诉,4\5G用户,是否关怀用户,套外流量（MB）,是否4G网络客户（本地剔除物联网）,套外流量费（元）,外省语音占比,语音通话-时长（分钟）,省际漫游-时长（分钟）,终端品牌,当月ARPU,当月MOU,前3月ARPU,前3月MOU,外省流量占比,GPRS总流量（KB）,GPRS-国内漫游-流量（KB）,是否5G网络客户,客户星级标识,场所合计,出现问题合计,脱网次数、mos质差次数、未接通掉话次数合计
9,9,9,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,0,1,0,0,296,0,11,69,296,0,768,0,25406788,0,0,4,1,1,7
9,9,9,9,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14,0,11,29,14,0,12,0,1282824,0,0,2,3,3,0
3,7,7,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,1,0,0,1,0,0,186,0,22,21,186,0,94,0,63197,0,0,4,1,1,9
4,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,1,1,1,0,1,0,0,120,0,14,12.6,120,0,167,0,10790430,0,0,3,0,0,14
8,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,137,0,18,60.15,137,0,159,0,8314622,0,0,4,0,0,2
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,1,0,0,388,0,11,198,388,0,863,0,3826593,0,0,5,0,0,13
7,5,7,8,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,215,0,22,68.37,215,0,231,0,3317173,0,0,5,2,1,2
5,3,4,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37,0,22,40,37,0,91,0,5903205,0,0,4,1,1,0
9,9,9,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,166,0,22,50,166,0,85,0,42307619,0,0,4,3,2,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,1,0,0,195,0,11,87,195,0,127,0,4790132,0,0,4,0,0,7
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,225,0,11,10.5,225,0,129,0,4363387,0,0,4,0,0,1
9,9,9,9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1.45,0,119,0,22,9.45,119,0,77,0,52249,0,0,4,2,1,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,0,1,0,0,322,0,11,39.57,322,0,189,0,6380190,0,1,4,0,0,7
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,1,0,0,310,0,22,108,310,0,185,0,12221135,0,0,4,0,0,9
8,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,168,0,11,21,168,0,65,0,16550441,0,0,3,0,0,3
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1,1,0,1,0,0,397,0,17,125,397,0,489,0,55734097,0,0,5,0,0,12
5,6,6,4,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,8,1,0,1,0,0,1,0,0,2032,0,11,192.15,2032,0,1603,0,17934409,0,0,5,4,4,9
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,1,0,1,0,0,1,0,0,205,0,18,56,205,0,234,0,15884912,0,0,4,0,0,24
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,2,0,0,1,0,0,276,0,11,8,276,0,219,0,13266793,0,1,3,0,0,10
2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,40,0,22,10,40,0,80,0,442984,0,0,4,0,0,0
9,9,9,9,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,1,0,0,1,0,0,110,0,22,145,110,0,101,0,6967069,0,0,5,2,2,7
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,358.71,1,89.86,0,305,0,22,108.86,305,0,159,0,5414866,0,0,4,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,85,0,11,49,85,0,22,0,35739483,0,0,4,0,0,1
8,8,8,8,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,305,0,22,165.75,305,0,165,0,26476301,0,0,5,1,3,1
7,8,8,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,1,0,0,353,0,11,173,353,0,321,0,34895567,0,1,5,1,1,3
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,1,0,1,1,0,1,0,0,837,0,14,128.1,837,0,435,0,329615,0,0,5,0,0,25
9,9,9,9,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,446,0,11,56.1,446,0,289,0,22003980,0,0,3,2,1,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,415,0,11,131,415,0,535,0,26685736,0,1,5,0,0,3
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,381,0,11,245.03,381,9,331,0,36734814,0,1,5,0,0,1
9,9,9,9,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,7,0,0,1,0,0,1,0,0,332,0,22,128,332,0,265,0,6371196,0,0,5,3,3,7
7,7,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,206.47,1,60,0,139,0,11,69.71,139,0,211,0,242601,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,1204,0,11,69.3,1204,0,695,0,106928918,0,1,2,0,0,2
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,235,0,17,24.03,235,0,33,0,4366294,0,0,4,0,0,7
7,7,7,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,277,0,14,182,277,0,273,0,112923510,0,1,5,1,1,0
8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,1,0,1,0,0,243,0,22,77.25,243,0,177,0,54297336,0,1,4,0,0,17
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,1,0,1,0,0,1,0,0,644,0,11,139.1,644,0,1133,0,11697953,0,0,5,0,0,24
4,4,4,4,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,572,0,11,138,572,0,307,0,5867943,0,0,5,1,5,0
7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,449,0,11,48.3,449,0,328,0,7820114,0,0,4,0,0,12
6,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,195,0,11,141,195,0,239,0,29619371,0,0,5,0,0,2
8,8,8,8,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,596,0,11,98.95,596,0,409,0,22461383,0,1,5,3,2,1
9,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,1,0,0,262,0,22,55,262,0,403,0,3990911,0,0,4,0,0,16
9,7,7,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,7,1,0,0,2,0,0,1,0,0,457,0,11,85,457,0,345,0,16974535,0,1,4,1,3,8
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,1,0,0,305,0,22,55,305,0,74,0,8995208,0,0,4,0,0,13
8,8,8,8,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,254,0,11,46.32,254,0,182,0,11475730,0,0,4,3,2,0
9,9,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.5,1,3.48,0,78,0,11,14.08,78,0,161,0,13129,0,0,4,1,1,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,1,0,0,1,0,0,161,0,11,69,161,0,232,0,41288601,0,0,0,0,0,15
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,1,0,0,1,0,0,483,0,22,56,483,0,456,0,26558443,0,0,4,0,0,13
8,7,8,7,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,7,1,0,0,2,0,0,1,0,0,196,0,22,133,196,0,129,0,30267578,0,1,5,3,2,8
8,8,8,7,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,128,0,18,60,128,0,125,0,38856743,0,1,4,2,3,0
4,2,2,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,170,0,14,79,170,0,155,0,12423805,0,0,4,2,3,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,334,0,11,118.1,334,0,205,0,31060803,0,1,5,0,0,1
1,1,3,2,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,256,0,22,95.1,256,0,162,0,13352374,0,0,5,4,4,0
7,6,6,7,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,1194,0,22,180,1194,0,884,0,17991548,0,1,6,2,2,3
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0,1,0,0,527,0,22,117.76,527,0,657,0,51550016,0,1,4,1,1,5
9,9,9,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,1,1,0,0,1,0.29,0,1403,0,11,35.48,1403,0,950,0,5624260,0,0,3,1,1,17
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,1,0,0,366,0,14,79,366,0,437,0,42744089,0,1,4,0,0,5
8,8,8,8,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,162,0,14,58,162,0,346,0,6275515,0,1,4,1,1,1
7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,2,0,0,1,0,0,90,0,14,48.6,90,0,143,0,34397075,0,1,4,0,0,12
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,1,0,0,250,0,14,50.57,250,0,257,0,16123206,0,1,4,1,1,2
9,5,6,9,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,263.75,1,60,0,25,0,22,89,25,0,16,0,1608734,0,1,2,4,3,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,0,0,1,0,0,157,0,22,20.7,157,0,112,0,9987190,0,1,4,0,0,13
9,9,9,9,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,216,0,11,25,216,0,260,0,4086810,0,1,4,2,2,1
9,7,9,9,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,276,0,11,35,276,0,211,0,11083310,0,0,4,2,3,0
9,9,9,7,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,2,0,0,2,0,0,1,0,0,744,0,11,128,744,0,534,0,2145720,0,1,5,3,4,2
7,7,7,7,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,132,0,11,86,132,0,272,0,11908375,0,1,4,3,5,0
8,8,7,7,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,2,0,1,0,0,1,0,0,480,0,22,53.7,480,0,513,0,15537163,0,0,4,1,1,11
9,9,9,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,2,0,0,1,0,0,157,0,11,90,157,0,129,0,8940159,0,1,4,1,2,5
8,8,8,9,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,4,0,0,2,0,0,1,0,0,133,0,17,45,133,0,133,0,462894,0,1,4,5,4,4
1,0,0,2,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,86,0,22,8,86,0,132,0,1460,0,0,3,3,5,0
0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,1,0,0,177,0,11,160,177,0,244,0,1083931,0,1,5,4,4,0
7,5,5,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,223,0,11,100,223,0,163,0,24932598,0,1,4,2,2,0
8,8,8,8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,228,0,11,38.5,228,0,340,0,13583764,0,0,4,2,1,0
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,70,0,11,39,70,0,134,0,5637847,0,1,4,1,1,0
9,9,9,9,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,22,2,0,1,0,0,1,0,0,210,0,22,38.1,210,0,310,0,68100,0,0,4,4,3,24
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,40,0,11,75,40,0,85,0,38649400,0,0,2,0,0,6
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,1,0,0,230,0,11,137,230,0,429,0,12872729,0,0,5,0,0,8
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,617,0,22,98.45,617,0,213,0,22063372,0,1,4,0,0,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,1,0,0,660,0,11,66.6,660,0,439,0,14186052,0,0,4,0,0,14
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,181,0,14,28.3,181,0,89,0,394080,0,1,4,1,1,0
7,5,4,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0,0,0,1,0,0,1,0,0,205,0,22,63,205,0,318,0,15034339,0,0,4,1,2,12
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,54,0,21,21,54,0,41,0,19563255,0,1,2,0,0,1
4,4,4,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,13,90,7,0,2,0,0,1,10,0,593,0,14,55.92,593,0,328,0,9924519,0,1,4,2,3,110
3,3,3,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,311,0,11,69.7,311,0,411,0,4471429,0,0,3,3,2,0
5,5,5,4,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,175,0,14,73,175,0,309,0,686139,0,0,4,1,3,3
6,1,7,6,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,7,0,0,1,0,0,1,0,0,825,0,14,58,825,0,1165,0,37839593,0,0,4,3,2,7
9,9,9,8,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0,1,0,0,1250,0,11,205,1250,0,516,0,3862969,0,1,5,2,1,5
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,1,0,0,45,0,11,110,45,0,91,0,3865317,0,0,5,1,1,3
4,4,4,4,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,11,0,0,0,2,0,0,1,0,0,41,0,14,49,41,0,150,0,4388891,0,1,4,4,4,11
9,9,8,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,2,1,0,1,0,0,176,0,14,81.61,176,0,98,0,14199048,0,0,4,1,1,11
9,9,9,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9,0,0,1,0,0,1,0,0,272,0,18,94.4,272,0,108,0,10209704,0,0,4,1,2,9
9,9,9,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,33,1,0,1,0,0,1,0,0,507,0,11,43.31,507,0,770,0,12931042,0,0,4,3,1,34
4,3,3,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,111,0,22,108,111,0,51,0,5986261,0,1,4,3,1,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,315,0,11,85,315,0,417,0,15296060,0,1,4,0,0,2
7,4,7,7,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,381,0,22,125,381,0,498,0,47646957,0,1,5,3,2,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,22,0,11,71.1,22,0,427,0,4172185,0,1,4,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,2,0,0,1,0,0,184,0,22,111,184,0,116,0,24044699,0,1,5,0,0,39
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,2,0,0,1,0,0,1002,0,22,56.48,1002,0,1117,0,17263019,0,1,4,0,0,21
7,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,0,1,0,0,1,0,0,443,0,22,75,443,0,302,0,16970531,0,0,4,0,0,14
5,5,5,5,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,6,17,0,0,2,0,0,1,0,0,958,0,22,201.71,958,0,752,0,18621758,0,1,7,2,3,23
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,180,0,22,67.67,180,0,209,0,27171550,0,1,4,0,0,4
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,2,0,0,1,0,0,478,0,11,137,478,9,521,0,25943068,0,1,5,0,0,12
7,9,7,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,368,0,22,39.1,368,0,478,0,10888651,0,0,4,1,1,2
7,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,487,0,11,65,487,0,510,0,31195623,0,1,4,0,0,0
5,5,5,5,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,476,0,11,52.13,476,0,78,0,1309,0,1,3,1,3,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,1,0,0,1,0,0,206,0,22,22,206,0,181,0,54449349,0,0,3,0,0,10
9,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,222,0,11,14.33,222,0,169,0,259,0,0,3,0,0,0
8,8,8,8,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,12,1,0,1,0,0,1,0,0,112,0,11,38,112,0,118,0,114233,0,0,4,1,2,13
5,5,5,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,4,0,1,0,0,1,0,0,252,0,22,128,252,0,222,0,8513459,0,0,5,2,2,11
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,1,0,0,270,0,11,75,270,0,198,0,9025461,0,1,4,0,0,3
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,247,0,11,89,247,0,298,0,30339000,0,1,4,0,0,3
7,7,7,7,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,11,1,0,2,0,0,1,0,0,265,0,22,119,265,0,303,0,17287612,0,1,5,4,5,12
9,9,9,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,34,4,0,2,0,0,1,0,0,1388,0,22,372.75,1388,0,1780,0,18903874,0,1,7,1,1,44
0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,182,0,22,21,182,0,218,0,42293855,0,0,1,2,4,2
9,9,9,9,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,4,1,0,1,0,0,1,0,0,98,0,0,39.9,98,0,59,0,5660289,0,0,4,3,3,5
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,0,0,1,0,0,141,0,11,130,141,0,254,0,39340387,0,1,5,0,0,7
9,9,9,9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,84,0,11,95,84,0,172,0,2513408,0,1,4,1,2,1
5,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,241,0,22,53.75,241,0,184,0,37093242,0,0,4,2,1,0
9,5,6,5,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,5,0,0,1,0,0,1,0,0,226,0,11,80,226,0,412,0,9372572,0,0,4,3,4,5
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,2,0,0,1,0,0,1051,0,14,95,1051,0,648,0,14358898,0,1,4,0,0,11
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,1,0,0,1,0,0,207,0,22,51.2,207,0,225,0,12886174,0,0,4,0,0,16
8,8,7,7,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,14,1,0,1,1,0,1,0,0,256,0,22,33.79,256,0,171,0,3056078,0,0,4,2,3,15
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,96,0,22,50,96,0,89,0,34484657,0,0,4,0,0,7
9,8,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,0,1,0,0,14,0,22,14,14,0,168,0,18459672,0,0,3,0,0,10
9,9,9,9,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,137,0,22,21,137,0,125,0,4789187,0,0,2,2,3,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,580,0,11,70,580,0,773,0,14486541,0,0,4,0,0,2
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,44,0,11,18,44,0,37,0,805651,0,0,3,0,0,2
9,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,1,0,0,219,0,18,44.75,219,0,122,0,6304190,0,1,4,0,0,6
9,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,2,0,1,0,0,1,0,0,79,0,22,23.75,79,0,80,0,4968124,0,0,4,1,2,6
9,9,9,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,156,0,11,100.39,156,0,196,0,23756889,0,0,4,1,1,7
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,0,610,0,11,119,610,0,340,0,740319,0,0,5,0,0,6
9,9,9,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,54,0,17,75.9,54,0,316,0,2766503,0,1,4,1,1,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,422,0,11,105.75,422,0,217,0,27420796,0,1,5,0,0,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,1,0,0,1,0,0,284,0,17,80,284,0,265,0,7036603,0,0,4,0,0,17
7,6,7,7,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,125,0,22,49,125,0,142,0,4091760,0,0,4,3,3,0
8,7,8,8,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,320,0,11,30,320,0,289,0,2723783,0,0,4,1,3,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,2,0,0,1,0,0,826,0,22,173,826,0,754,0,53524470,0,1,5,0,0,28
9,9,9,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,10,1,0,2,0,0,1,0,0,595,0,14,61,595,0,602,0,11728840,0,1,4,1,1,18
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,0,0,1,0,0,1030,0,22,120,1030,0,480,0,11793926,0,0,4,0,0,9
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4,0,2,0,0,1,0,0,1280,0,22,68,1280,0,1288,0,4695771,0,1,4,0,0,30
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,0,0,310,0,11,70,310,0,289,0,4631124,0,0,4,0,0,7
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,1,0,1,0,0,297,0,22,99,297,0,346,0,7776800,0,1,4,0,0,8
9,8,8,8,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,9,0,0,2,0,0,1,0,0,254,0,22,120,254,0,95,0,18716062,0,1,5,4,3,9
7,7,8,7,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,16,0,0,1,0,0,1,0,0,1393,0,14,131,1393,49,1050,0,14392193,0,0,4,2,4,16
9,9,9,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,425,0,11,84,425,0,99,0,15205868,0,1,4,1,1,1
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,126,0,11,135,126,0,242,0,2386587,0,1,4,0,0,0
9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,1,0,0,646,0,11,33.3,646,0,845,0,5303458,0,0,4,0,0,9
